series_id,year,period,value,date,seasonal,category_code,item_code,demographics_code,characteristics_code,process_code,series_title,begin_year,begin_period,end_year,end_period,category_text,characteristics_text,demographics_text,item_text,process_text,display_level,selectable,sort_sequence,filtered_keep,total_expend,percent_expenditure
CXUFOODHOMELB0106M,2016,A01,6193,2016-01-01,U,EXPEND,FOODHOME,LB01,06,M,Food at home by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Food at home,Means,0,TRUE,100,1,112221,0.05518574954776735
CXUFOODHOMELB0106M,2017,A01,6677,2017-01-01,U,EXPEND,FOODHOME,LB01,06,M,Food at home by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Food at home,Means,0,TRUE,100,1,116988,0.05707422983553869
CXUFOODHOMELB0106M,2018,A01,6827,2018-01-01,U,EXPEND,FOODHOME,LB01,06,M,Food at home by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Food at home,Means,0,TRUE,100,1,118781,0.057475522179473146
CXUFOODHOMELB0106M,2019,A01,7129,2019-01-01,U,EXPEND,FOODHOME,LB01,06,M,Food at home by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Food at home,Means,0,TRUE,100,1,121571,0.05864062975545155
CXUFOODHOMELB0106M,2020,A01,7813,2020-01-01,U,EXPEND,FOODHOME,LB01,06,M,Food at home by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Food at home,Means,0,TRUE,100,1,114839,0.06803437856477329
CXUFOODHOMELB0106M,2021,A01,8127,2021-01-01,U,EXPEND,FOODHOME,LB01,06,M,Food at home by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Food at home,Means,0,TRUE,100,1,128213,0.06338670805612535
CXUFOODHOMELB0106M,2022,A01,8523,2022-01-01,U,EXPEND,FOODHOME,LB01,06,M,Food at home by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Food at home,Means,0,TRUE,100,1,140657,0.06059421145054992
CXUFOODHOMELB0106M,2023,A01,9198,2023-01-01,U,EXPEND,FOODHOME,LB01,06,M,Food at home by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Food at home,Means,0,TRUE,100,1,150093,0.06128200515680278
CXUFOODHOMELB0106M,2024,A01,9336,2024-01-01,U,EXPEND,FOODHOME,LB01,06,M,Food at home by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Food at home,Means,0,TRUE,100,1,150342,0.06209841561240372
CXUFOODHOMELB0403M,1984,A01,1830,1984-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1985,A01,1980,1985-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1986,A01,1881,1986-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1987,A01,1989,1987-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1988,A01,2046,1988-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1989,A01,2156,1989-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1990,A01,2340,1990-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1991,A01,2529,1991-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1992,A01,2486,1992-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1993,A01,2519,1993-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1994,A01,2454,1994-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1995,A01,2758,1995-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1996,A01,2544,1996-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1997,A01,2758,1997-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1998,A01,2547,1998-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,1999,A01,2890,1999-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2000,A01,2951,2000-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2001,A01,2936,2001-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2002,A01,3093,2002-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2003,A01,2976,2003-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2004,A01,3155,2004-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2005,A01,2945,2005-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2006,A01,3186,2006-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2007,A01,3210,2007-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2008,A01,3393,2008-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2009,A01,3478,2009-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2010,A01,3338,2010-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2011,A01,3447,2011-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2012,A01,3680,2012-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2013,A01,3559,2013-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2014,A01,3711,2014-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2015,A01,3539,2015-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2016,A01,3749,2016-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2017,A01,3974,2017-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2018,A01,3893,2018-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2019,A01,3836,2019-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2020,A01,4383,2020-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2021,A01,4497,2021-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2022,A01,5176,2022-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2023,A01,5537,2023-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODHOMELB0403M,2024,A01,5712,2024-01-01,U,EXPEND,FOODHOME,LB04,03,M,Food at home by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Food at home,Means,0,TRUE,100,1,NA,NA
CXUFOODTOTLLB0101M,1984,A01,3290,1984-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,21975,0.1497155858930603
CXUFOODTOTLLB0101M,1985,A01,3477,1985-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,23490,0.14802043422733077
CXUFOODTOTLLB0101M,1986,A01,3448,1986-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,23866,0.14447330931031593
CXUFOODTOTLLB0101M,1987,A01,3664,1987-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,24414,0.15007782419922994
CXUFOODTOTLLB0101M,1988,A01,3748,1988-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,25892,0.14475513672176735
CXUFOODTOTLLB0101M,1989,A01,4152,1989-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,27810,0.1492988133764833
CXUFOODTOTLLB0101M,1990,A01,4296,1990-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,28381,0.1513688735421585
CXUFOODTOTLLB0101M,1991,A01,4271,1991-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,29614,0.14422232727763895
CXUFOODTOTLLB0101M,1992,A01,4273,1992-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,29846,0.14316826375393688
CXUFOODTOTLLB0101M,1993,A01,4399,1993-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,30692,0.14332725140101654
CXUFOODTOTLLB0101M,1994,A01,4411,1994-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,31731,0.13901232233462543
CXUFOODTOTLLB0101M,1995,A01,4505,1995-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,32264,0.13962930820728986
CXUFOODTOTLLB0101M,1996,A01,4698,1996-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,33797,0.13900642068822677
CXUFOODTOTLLB0101M,1997,A01,4801,1997-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,34819,0.13788448835405956
CXUFOODTOTLLB0101M,1998,A01,4810,1998-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,35535,0.1353595047136626
CXUFOODTOTLLB0101M,1999,A01,5031,1999-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,36995,0.1359913501824571
CXUFOODTOTLLB0101M,2000,A01,5158,2000-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,38045,0.13557629123406492
CXUFOODTOTLLB0101M,2001,A01,5321,2001-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,39518,0.1346475024039678
CXUFOODTOTLLB0101M,2002,A01,5375,2002-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,40677,0.13213855495734692
CXUFOODTOTLLB0101M,2003,A01,5340,2003-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,40817,0.13082784134061787
CXUFOODTOTLLB0101M,2004,A01,5781,2004-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,43395,0.13321811268579328
CXUFOODTOTLLB0101M,2005,A01,5931,2005-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,46409,0.12779848736236507
CXUFOODTOTLLB0101M,2006,A01,6111,2006-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,48398,0.12626554816314725
CXUFOODTOTLLB0101M,2007,A01,6133,2007-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,49638,0.12355453483218502
CXUFOODTOTLLB0101M,2008,A01,6443,2008-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,50486,0.12761953808976745
CXUFOODTOTLLB0101M,2009,A01,6372,2009-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,49067,0.129863248211629
CXUFOODTOTLLB0101M,2010,A01,6129,2010-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,48109,0.1273981999210127
CXUFOODTOTLLB0101M,2011,A01,6458,2011-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,49705,0.12992656674378836
CXUFOODTOTLLB0101M,2012,A01,6599,2012-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,51442,0.12828039345282066
CXUFOODTOTLLB0101M,2013,A01,6602,2013-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,51100,0.12919765166340508
CXUFOODTOTLLB0101M,2014,A01,6759,2014-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,53495,0.12634825684643425
CXUFOODTOTLLB0101M,2015,A01,7023,2015-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,55978,0.12546000214369932
CXUFOODTOTLLB0101M,2016,A01,7203,2016-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,57311,0.12568267871787267
CXUFOODTOTLLB0101M,2017,A01,7729,2017-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,60060,0.12868797868797868
CXUFOODTOTLLB0101M,2018,A01,7923,2018-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,61224,0.12941003528028225
CXUFOODTOTLLB0101M,2019,A01,8169,2019-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,63036,0.12959261374452694
CXUFOODTOTLLB0101M,2020,A01,7310,2020-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,61332,0.11918737363855736
CXUFOODTOTLLB0101M,2021,A01,8289,2021-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,66928,0.12384950992110925
CXUFOODTOTLLB0101M,2022,A01,9343,2022-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,72973,0.128033656283831
CXUFOODTOTLLB0101M,2023,A01,9985,2023-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,77280,0.12920548654244307
CXUFOODTOTLLB0101M,2024,A01,10169,2024-01-01,U,EXPEND,FOODTOTL,LB01,01,M,Food by Income Quintiles: All Consumer Units,1984,A01,2024,A01,Expenditures,All Consumer Units,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,78535,0.129483669701407
CXUFOODTOTLLB0102M,1984,A01,1756,1984-01-01,U,EXPEND,FOODTOTL,LB01,02,M,Food by Income Quintiles: Lowest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Lowest 20 percent income quintile,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,10894,0.1611896456765192
CXUFOODTOTLLB0102M,1985,A01,1973,1985-01-01,U,EXPEND,FOODTOTL,LB01,02,M,Food by Income Quintiles: Lowest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Lowest 20 percent income quintile,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,11417,0.17281247262853638
CXUFOODTOTLLB0102M,1986,A01,1886,1986-01-01,U,EXPEND,FOODTOTL,LB01,02,M,Food by Income Quintiles: Lowest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Lowest 20 percent income quintile,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,11477,0.16432865731462926
CXUFOODTOTLLB0102M,1987,A01,1916,1987-01-01,U,EXPEND,FOODTOTL,LB01,02,M,Food by Income Quintiles: Lowest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Lowest 20 percent income quintile,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,10355,0.18503138580395945
CXUFOODTOTLLB0102M,1988,A01,1950,1988-01-01,U,EXPEND,FOODTOTL,LB01,02,M,Food by Income Quintiles: Lowest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Lowest 20 percent income quintile,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,10893,0.1790140457174332
CXUFOODTOTLLB0102M,1989,A01,2207,1989-01-01,U,EXPEND,FOODTOTL,LB01,02,M,Food by Income Quintiles: Lowest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Lowest 20 percent income quintile,Quintiles of income before taxes,Food,Means,0,TRUE,100,1,12119,0.18211073520917567
